VentaID,FechaVenta,ClienteID,EmpleadoID,SucursalID,ProductoID,Cantidad,PrecioUnitario,ImporteTotal,CanalVenta,MedioPago,Moneda,Year,Month
5504,2023-12-29,309,25,4,1235,4,275230,1100920,Teléfono,Transferencia,ARS,2023,12
5505,2023-11-10,390,42,3,1255,3,327350,982050,Online,Efectivo,ARS,2023,11
5506,2023-07-19,221,33,4,1074,1,86180,86180,Mostrador,Tarjeta crédito,USD,2023,7
5507,2024-01-06,536,46,4,1104,1,4018720,4018720,Teléfono,Tarjeta crédito,ARS,2024,1
5508,2023-11-13,376,30,1,1276,5,278530,1392650,Teléfono,Cheque,USD,2023,11
5509,2023-10-11,202,48,2,1209,1,209200,209200,Campo,Tarjeta débito,USD,2023,10
5510,2023-12-22,124,2,1,1267,1,342690,342690,Campo,Tarjeta débito,USD,2023,12
5511,2023-05-27,142,49,1,1144,1,83140,83140,Campo,Tarjeta débito,ARS,2023,5
5512,2024-12-12,52,27,4,1042,4,206390,825560,Teléfono,Efectivo,USD,2024,12
5513,2024-11-25,70,9,4,1224,1,199250,199250,Campo,Tarjeta débito,ARS,2024,11
5514,2024-08-16,260,53,4,1131,1,275540,275540,Teléfono,Cheque,ARS,2024,8
5515,2023-04-27,186,59,2,1052,5,414900,2074500,Campo,Tarjeta crédito,ARS,2023,4
5516,2024-10-30,884,32,1,1249,1,84580,84580,Online,Cheque,ARS,2024,10
5517,2024-11-09,719,35,1,1137,5,42710,213550,Teléfono,Tarjeta débito,USD,2024,11
5518,2024-10-21,293,21,1,1195,1,147370,147370,Teléfono,Efectivo,USD,2024,10
5519,2023-05-06,304,39,2,1095,4,43340,173360,Campo,Efectivo,USD,2023,5
5520,2024-06-07,378,60,3,1258,3,2221380,6664140,Campo,Tarjeta crédito,USD,2024,6
5521,2024-11-16,39,2,1,1025,2,53320,106640,Mostrador,Cheque,ARS,2024,11
5522,2024-03-26,348,1,4,1232,1,2740630,2740630,Mostrador,Efectivo,ARS,2024,3
5523,2024-06-10,578,5,1,1201,5,332030,1660150,Mostrador,Efectivo,ARS,2024,6
5524,2023-12-20,13,38,4,1094,1,4041670,4041670,Mostrador,Tarjeta crédito,ARS,2023,12
5525,2024-02-01,706,8,2,1244,3,399490,1198470,Campo,Efectivo,USD,2024,2
5526,2023-02-07,316,30,1,1221,1,2949470,2949470,Teléfono,Cheque,USD,2023,2
5527,2024-06-01,506,13,4,1297,1,444610,444610,Campo,Tarjeta crédito,USD,2024,6
5528,2023-03-31,382,1,4,1203,1,3705580,3705580,Campo,Tarjeta crédito,ARS,2023,3
5529,2023-12-14,288,39,2,1298,1,29790,29790,Campo,Tarjeta débito,USD,2023,12
5530,2023-11-05,133,54,2,1081,3,401560,1204680,Online,Tarjeta débito,ARS,2023,11
5531,2024-02-20,707,5,1,1205,1,382730,382730,Teléfono,Tarjeta débito,USD,2024,2
5532,2023-05-27,322,11,3,1077,1,295410,295410,Mostrador,Efectivo,USD,2023,5
5533,2024-07-29,590,9,4,1038,1,199640,199640,Campo,Efectivo,USD,2024,7
5534,2024-11-05,250,14,1,1195,1,4805720,4805720,Online,Transferencia,USD,2024,11
5535,2023-06-29,232,14,1,1042,1,262860,262860,Online,Cheque,USD,2023,6
5536,2023-04-25,180,36,4,1182,1,4977610,4977610,Campo,Tarjeta crédito,USD,2023,4
5537,2023-06-09,382,43,1,1245,4,3977070,15908280,Online,Cheque,ARS,2023,6
5538,2024-11-28,689,50,3,1195,1,173680,173680,Online,Cheque,USD,2024,11
5539,2024-02-01,29,26,2,1078,1,2539510,2539510,Campo,Tarjeta crédito,ARS,2024,2
5540,2023-12-23,166,3,3,1062,1,5762920,5762920,Online,Cheque,USD,2023,12
5541,2023-04-28,326,52,1,1125,2,138230,276460,Campo,Tarjeta crédito,ARS,2023,4
5542,2024-06-13,738,47,1,1141,1,141250,141250,Online,Tarjeta crédito,ARS,2024,6
5543,2024-11-25,648,19,1,1027,1,138090,138090,Online,Tarjeta crédito,ARS,2024,11
5544,2024-11-14,187,1,4,1068,3,338100,1014300,Mostrador,Efectivo,USD,2024,11
5545,2024-05-18,55,13,4,1066,5,25450,127250,Campo,Efectivo,ARS,2024,5
5546,2023-03-24,366,27,4,1281,3,167630,502890,Mostrador,Transferencia,USD,2023,3
5547,2023-05-04,2,42,3,1293,1,3954960,3954960,Campo,Efectivo,ARS,2023,5
5548,2023-02-24,319,43,1,1242,1,258040,258040,Campo,Cheque,ARS,2023,2
5549,2023-10-10,17,2,1,1236,1,116270,116270,Mostrador,Tarjeta crédito,ARS,2023,10
5550,2023-05-29,59,36,4,1203,1,195650,195650,Teléfono,Transferencia,USD,2023,5
5551,2023-10-13,88,56,2,1079,1,2428260,2428260,Online,Efectivo,ARS,2023,10
5552,2023-11-30,223,35,1,1142,1,89390,89390,Online,Transferencia,USD,2023,11
5553,2024-12-16,784,30,1,1094,5,181440,907200,Campo,Cheque,USD,2024,12
5554,2024-05-01,58,19,1,1152,1,4109120,4109120,Teléfono,Efectivo,ARS,2024,5
5555,2024-11-16,704,51,1,1253,1,6525800,6525800,Campo,Tarjeta débito,USD,2024,11
5556,2024-08-19,562,57,4,1067,4,1740480,6961920,Campo,Tarjeta débito,USD,2024,8
5557,2023-05-04,213,4,4,1176,1,53290,53290,Online,Transferencia,ARS,2023,5
5558,2024-09-16,230,4,4,1103,1,207540,207540,Mostrador,Tarjeta débito,USD,2024,9
5559,2023-10-29,154,36,4,1091,2,2559500,5119000,Online,Efectivo,USD,2023,10
5560,2024-06-02,273,53,4,1193,3,4749510,14248530,Campo,Tarjeta crédito,USD,2024,6
5561,2023-11-18,370,26,2,1166,5,5035050,25175250,Campo,Cheque,USD,2023,11
5562,2024-12-31,46,51,1,1090,2,212270,424540,Mostrador,Transferencia,USD,2024,12
5563,2023-10-17,362,25,4,1216,4,242270,969080,Online,Efectivo,USD,2023,10
5564,2023-11-01,383,47,1,1068,4,4853650,19414600,Online,Transferencia,ARS,2023,11
5565,2024-12-12,452,32,1,1268,1,52750,52750,Mostrador,Tarjeta crédito,ARS,2024,12
5566,2023-01-28,306,5,1,1051,3,381670,1145010,Campo,Tarjeta débito,ARS,2023,1
5567,2024-08-04,427,26,2,1166,2,348070,696140,Campo,Tarjeta débito,ARS,2024,8
5568,2024-09-04,118,5,1,1174,1,5468810,5468810,Online,Tarjeta crédito,USD,2024,9
5569,2024-11-17,688,51,1,1227,1,190640,190640,Mostrador,Cheque,ARS,2024,11
5570,2024-12-24,580,22,2,1266,5,326090,1630450,Online,Tarjeta crédito,ARS,2024,12
5571,2024-12-25,251,4,4,1009,1,5411390,5411390,Online,Tarjeta crédito,ARS,2024,12
5572,2023-03-13,230,44,3,1087,1,164950,164950,Campo,Cheque,USD,2023,3
5573,2024-11-13,921,33,4,1094,4,349160,1396640,Mostrador,Transferencia,USD,2024,11
5574,2024-06-10,200,16,1,1052,4,253280,1013120,Mostrador,Tarjeta crédito,USD,2024,6
5575,2024-06-11,146,16,1,1179,2,4731700,9463400,Online,Cheque,USD,2024,6
5576,2023-05-21,51,24,3,1278,3,2899500,8698500,Campo,Transferencia,ARS,2023,5
5577,2024-06-14,914,55,2,1239,5,3455580,17277900,Teléfono,Efectivo,ARS,2024,6
5578,2024-12-27,368,23,3,1073,1,316030,316030,Mostrador,Transferencia,USD,2024,12
5579,2024-12-07,698,53,4,1167,3,6459780,19379340,Teléfono,Tarjeta débito,USD,2024,12
5580,2023-12-15,320,1,4,1072,1,2818610,2818610,Online,Efectivo,USD,2023,12
5581,2023-02-13,199,6,4,1068,5,162230,811150,Mostrador,Efectivo,ARS,2023,2
5582,2023-11-24,145,51,1,1005,1,166140,166140,Mostrador,Cheque,USD,2023,11
5583,2024-11-14,59,14,1,1167,3,2109870,6329610,Mostrador,Cheque,USD,2024,11
5584,2024-08-09,707,8,2,1238,1,3554140,3554140,Teléfono,Cheque,USD,2024,8
5585,2023-12-20,143,19,1,1121,1,196860,196860,Campo,Tarjeta crédito,USD,2023,12
5586,2023-03-02,223,14,1,1211,2,290900,581800,Mostrador,Efectivo,USD,2023,3
5587,2023-12-12,100,52,1,1262,1,189760,189760,Mostrador,Tarjeta crédito,USD,2023,12
5588,2023-12-23,26,51,1,1164,3,4753160,14259480,Teléfono,Efectivo,USD,2023,12
5589,2024-12-12,432,15,1,1058,3,162230,486690,Mostrador,Cheque,ARS,2024,12
5590,2024-06-04,526,14,1,1043,1,383660,383660,Mostrador,Transferencia,ARS,2024,6
5591,2023-11-10,122,23,3,1197,4,2770170,11080680,Campo,Transferencia,ARS,2023,11
5592,2024-01-29,465,44,3,1072,2,150400,300800,Online,Efectivo,USD,2024,1
5593,2023-03-14,265,27,4,1091,5,169460,847300,Teléfono,Tarjeta crédito,ARS,2023,3
5594,2024-12-24,7,44,3,1037,2,162220,324440,Teléfono,Cheque,ARS,2024,12
5595,2023-11-23,219,19,1,1084,1,192310,192310,Teléfono,Transferencia,USD,2023,11
5596,2023-12-26,220,30,1,1237,1,3642100,3642100,Campo,Efectivo,USD,2023,12
5597,2023-11-22,183,51,1,1293,3,3200680,9602040,Online,Tarjeta crédito,USD,2023,11
5598,2024-07-19,396,25,4,1154,1,3996950,3996950,Mostrador,Tarjeta crédito,ARS,2024,7
5599,2024-06-27,913,13,4,1170,1,230140,230140,Teléfono,Tarjeta crédito,USD,2024,6
5600,2024-08-24,457,51,1,1272,1,139710,139710,Online,Efectivo,USD,2024,8
5601,2023-10-22,108,51,1,1110,2,4205320,8410640,Campo,Tarjeta crédito,ARS,2023,10
5602,2023-11-11,392,46,4,1151,4,233230,932920,Campo,Tarjeta crédito,USD,2023,11
5603,2023-05-18,347,60,3,1131,2,4169450,8338900,Mostrador,Transferencia,USD,2023,5
5604,2024-06-20,636,33,4,1268,5,1994270,9971350,Online,Tarjeta débito,ARS,2024,6
5605,2023-02-13,170,16,1,1023,4,1757550,7030200,Teléfono,Efectivo,USD,2023,2
5606,2024-04-17,460,16,1,1139,1,181940,181940,Teléfono,Transferencia,ARS,2024,4
5607,2024-11-26,933,6,4,1249,2,2305340,4610680,Teléfono,Transferencia,USD,2024,11
5608,2024-12-02,916,38,4,1239,3,429400,1288200,Mostrador,Tarjeta crédito,USD,2024,12
5609,2023-12-18,257,46,4,1192,3,4632730,13898190,Online,Tarjeta crédito,USD,2023,12
5610,2023-12-20,9,8,2,1127,1,80120,80120,Online,Tarjeta débito,ARS,2023,12
5611,2023-03-26,367,60,3,1029,4,2408170,9632680,Campo,Tarjeta crédito,USD,2023,3
5612,2024-07-06,792,36,4,1121,1,4802090,4802090,Online,Efectivo,USD,2024,7
5613,2024-11-12,125,16,1,1198,1,102790,102790,Campo,Efectivo,USD,2024,11
5614,2023-09-26,162,32,1,1174,2,2250980,4501960,Mostrador,Cheque,USD,2023,9
5615,2023-12-10,36,46,4,1144,1,2399330,2399330,Online,Tarjeta débito,ARS,2023,12
5616,2024-11-17,4,52,1,1179,1,148260,148260,Online,Efectivo,USD,2024,11
5617,2024-11-28,413,26,2,1011,1,4298950,4298950,Teléfono,Tarjeta débito,ARS,2024,11
5618,2023-09-24,87,27,4,1139,1,5604800,5604800,Campo,Cheque,USD,2023,9
5619,2024-02-25,483,53,4,1253,1,370790,370790,Online,Tarjeta débito,USD,2024,2
5620,2023-07-31,400,15,1,1133,2,54350,108700,Online,Tarjeta débito,USD,2023,7
5621,2023-04-22,264,35,1,1084,1,2280750,2280750,Online,Cheque,USD,2023,4
5622,2024-12-07,603,4,4,1019,5,125220,626100,Mostrador,Efectivo,ARS,2024,12
5623,2024-11-12,807,36,4,1160,3,305950,917850,Mostrador,Tarjeta crédito,ARS,2024,11
5624,2024-10-12,58,33,4,1135,1,334200,334200,Online,Tarjeta crédito,USD,2024,10
5625,2023-02-23,140,56,2,1122,2,3423690,6847380,Campo,Cheque,USD,2023,2
5626,2024-11-19,172,51,1,1072,1,3023650,3023650,Teléfono,Transferencia,USD,2024,11
5627,2023-12-15,260,12,3,1055,1,290720,290720,Campo,Efectivo,USD,2023,12
5628,2023-11-18,25,33,4,1169,1,43040,43040,Online,Cheque,ARS,2023,11
5629,2024-02-21,198,46,4,1099,1,5379820,5379820,Online,Tarjeta débito,USD,2024,2
5630,2023-04-11,67,47,1,1070,4,286730,1146920,Teléfono,Cheque,USD,2023,4
5631,2024-10-09,423,30,1,1149,3,153710,461130,Mostrador,Efectivo,USD,2024,10
5632,2024-03-31,118,8,2,1117,4,2401670,9606680,Teléfono,Tarjeta débito,ARS,2024,3
5633,2023-07-24,280,9,4,1026,5,4365800,21829000,Online,Cheque,USD,2023,7
5634,2023-07-26,6,40,4,1248,1,29420,29420,Online,Tarjeta crédito,USD,2023,7
5635,2023-07-22,97,52,1,1209,2,193950,387900,Teléfono,Tarjeta débito,USD,2023,7
5636,2023-03-04,72,19,1,1227,4,167440,669760,Mostrador,Tarjeta crédito,ARS,2023,3
5637,2024-04-06,929,23,3,1114,2,50980,101960,Mostrador,Transferencia,ARS,2024,4
5638,2024-11-18,432,16,1,1194,4,48760,195040,Online,Transferencia,USD,2024,11
5639,2023-01-20,380,38,4,1066,4,3172280,12689120,Teléfono,Transferencia,ARS,2023,1
5640,2023-02-23,258,46,4,1010,1,1890070,1890070,Online,Efectivo,USD,2023,2
5641,2024-03-21,550,54,2,1095,3,3517730,10553190,Teléfono,Tarjeta débito,USD,2024,3
5642,2024-11-12,808,47,1,1121,1,160030,160030,Mostrador,Tarjeta débito,ARS,2024,11
5643,2023-11-14,56,27,4,1126,3,113330,339990,Teléfono,Efectivo,USD,2023,11
5644,2023-11-20,103,49,1,1037,5,3898040,19490200,Online,Tarjeta crédito,ARS,2023,11
5645,2024-04-16,103,35,1,1069,5,1838100,9190500,Teléfono,Tarjeta débito,USD,2024,4
5646,2023-10-28,216,9,4,1297,1,1689500,1689500,Teléfono,Transferencia,ARS,2023,10
5647,2023-01-30,21,33,4,1174,1,284070,284070,Teléfono,Efectivo,ARS,2023,1
5648,2024-09-15,627,6,4,1045,1,251480,251480,Mostrador,Efectivo,ARS,2024,9
5649,2024-05-18,210,47,1,1123,1,2456120,2456120,Teléfono,Tarjeta débito,ARS,2024,5
5650,2024-03-30,291,14,1,1027,3,116400,349200,Mostrador,Efectivo,USD,2024,3
5651,2024-09-22,715,16,1,1193,3,2577120,7731360,Online,Tarjeta crédito,ARS,2024,9
5652,2024-07-11,971,19,1,1127,1,341300,341300,Teléfono,Efectivo,USD,2024,7
5653,2023-08-14,323,6,4,1136,1,223340,223340,Teléfono,Tarjeta débito,ARS,2023,8
5654,2023-11-21,188,32,1,1195,4,249240,996960,Teléfono,Tarjeta crédito,USD,2023,11
5655,2023-05-19,151,4,4,1049,1,178060,178060,Mostrador,Tarjeta crédito,ARS,2023,5
5656,2023-05-23,191,16,1,1096,5,351250,1756250,Mostrador,Efectivo,USD,2023,5
5657,2024-07-12,407,32,1,1121,1,183230,183230,Mostrador,Tarjeta crédito,ARS,2024,7
5658,2024-11-23,214,25,4,1249,2,5864510,11729020,Mostrador,Tarjeta débito,USD,2024,11
5659,2024-12-21,891,52,1,1217,1,138470,138470,Online,Cheque,USD,2024,12
5660,2024-05-21,554,14,1,1114,5,3615750,18078750,Campo,Cheque,ARS,2024,5
5661,2023-07-21,194,20,1,1014,1,113690,113690,Mostrador,Tarjeta débito,ARS,2023,7
5662,2023-04-26,250,14,1,1062,1,3841200,3841200,Teléfono,Tarjeta crédito,ARS,2023,4
5663,2024-11-10,593,56,2,1043,1,1684720,1684720,Teléfono,Transferencia,ARS,2024,11
5664,2024-03-27,41,47,1,1240,2,305420,610840,Mostrador,Tarjeta débito,USD,2024,3
5665,2024-05-10,370,4,4,1096,1,159880,159880,Teléfono,Tarjeta débito,USD,2024,5
5666,2024-11-02,20,57,4,1027,1,4405740,4405740,Online,Efectivo,USD,2024,11
5667,2024-08-11,9,59,2,1119,5,1581900,7909500,Mostrador,Tarjeta crédito,USD,2024,8
5668,2024-11-16,825,32,1,1242,2,2488850,4977700,Teléfono,Tarjeta débito,ARS,2024,11
5669,2023-03-03,124,23,3,1240,2,209460,418920,Online,Transferencia,ARS,2023,3
5670,2024-09-29,203,21,1,1287,1,405380,405380,Mostrador,Cheque,USD,2024,9
5671,2024-11-21,913,11,3,1067,5,3988360,19941800,Teléfono,Tarjeta crédito,ARS,2024,11
5672,2023-11-03,78,25,4,1281,1,140530,140530,Online,Tarjeta crédito,ARS,2023,11
5673,2024-06-03,722,2,1,1192,2,65630,131260,Campo,Efectivo,USD,2024,6
5674,2023-11-11,18,13,4,1119,1,123620,123620,Campo,Transferencia,USD,2023,11
5675,2024-12-20,748,4,4,1152,2,2991730,5983460,Campo,Transferencia,USD,2024,12
5676,2023-02-06,319,1,4,1265,2,57940,115880,Online,Tarjeta débito,ARS,2023,2
5677,2024-03-29,712,47,1,1231,1,46050,46050,Campo,Cheque,USD,2024,3
5678,2023-07-02,349,12,3,1249,1,1605100,1605100,Mostrador,Efectivo,USD,2023,7
5679,2024-08-21,968,13,4,1059,1,321120,321120,Online,Transferencia,USD,2024,8
5680,2023-07-12,282,5,1,1017,5,49870,249350,Campo,Tarjeta débito,USD,2023,7
5681,2023-09-16,252,33,4,1171,5,3248300,16241500,Campo,Tarjeta débito,USD,2023,9
5682,2023-12-30,340,51,1,1132,5,3506910,17534550,Online,Tarjeta crédito,USD,2023,12
5683,2024-12-08,751,35,1,1136,1,4332880,4332880,Online,Cheque,ARS,2024,12
5684,2023-08-21,269,53,4,1042,1,30850,30850,Teléfono,Cheque,ARS,2023,8
5685,2023-06-08,119,38,4,1032,1,5166500,5166500,Online,Cheque,USD,2023,6
5686,2024-10-11,1000,57,4,1006,4,443410,1773640,Mostrador,Tarjeta débito,ARS,2024,10
5687,2024-01-02,401,6,4,1214,1,162660,162660,Campo,Efectivo,ARS,2024,1
5688,2024-12-07,371,20,1,1170,1,171060,171060,Teléfono,Cheque,ARS,2024,12
5689,2023-06-10,282,35,1,1288,1,2366900,2366900,Online,Tarjeta crédito,USD,2023,6
5690,2024-06-09,390,1,4,1242,1,280350,280350,Online,Cheque,ARS,2024,6
5691,2023-09-13,337,32,1,1215,5,428830,2144150,Mostrador,Transferencia,ARS,2023,9
5692,2023-06-21,388,1,4,1069,1,338920,338920,Online,Transferencia,USD,2023,6
5693,2024-07-20,345,39,2,1027,1,1901320,1901320,Teléfono,Efectivo,ARS,2024,7
5694,2024-04-13,519,2,1,1225,3,3344030,10032090,Campo,Tarjeta crédito,ARS,2024,4
5695,2024-10-07,273,43,1,1230,1,430440,430440,Campo,Transferencia,USD,2024,10
5696,2023-11-09,253,48,2,1234,1,6545060,6545060,Campo,Transferencia,USD,2023,11
5697,2023-12-17,342,36,4,1051,4,318340,1273360,Campo,Transferencia,USD,2023,12
5698,2023-12-06,128,33,4,1149,5,49920,249600,Teléfono,Efectivo,USD,2023,12
5699,2024-12-27,374,50,3,1075,1,84960,84960,Teléfono,Tarjeta crédito,USD,2024,12
5700,2023-11-05,92,26,2,1135,1,127020,127020,Online,Cheque,ARS,2023,11
5701,2023-11-05,306,15,1,1092,1,240810,240810,Mostrador,Tarjeta crédito,ARS,2023,11
5702,2023-11-22,384,16,1,1068,2,3924120,7848240,Teléfono,Transferencia,USD,2023,11
5703,2024-03-12,6,30,1,1235,1,335160,335160,Mostrador,Cheque,USD,2024,3
5704,2023-10-04,74,14,1,1144,3,2296590,6889770,Campo,Efectivo,ARS,2023,10
5705,2024-12-08,498,15,1,1076,1,81410,81410,Mostrador,Cheque,ARS,2024,12
5706,2023-10-19,56,32,1,1086,4,2570660,10282640,Online,Efectivo,USD,2023,10
5707,2024-12-03,807,16,1,1227,5,1813660,9068300,Online,Tarjeta débito,USD,2024,12
5708,2023-04-24,398,20,1,1056,1,345580,345580,Teléfono,Transferencia,ARS,2023,4
5709,2024-06-21,822,11,3,1080,1,3712550,3712550,Teléfono,Efectivo,ARS,2024,6
5710,2024-12-06,238,34,2,1024,1,183770,183770,Mostrador,Tarjeta débito,ARS,2024,12
5711,2023-07-05,22,19,1,1227,1,206390,206390,Teléfono,Tarjeta débito,USD,2023,7
5712,2024-12-23,441,46,4,1028,1,233070,233070,Online,Efectivo,ARS,2024,12
5713,2023-12-19,41,32,1,1121,4,281070,1124280,Online,Efectivo,ARS,2023,12
5714,2024-12-17,858,1,4,1093,1,307460,307460,Mostrador,Cheque,USD,2024,12
5715,2024-07-13,778,20,1,1143,3,110060,330180,Mostrador,Tarjeta débito,USD,2024,7
5716,2023-11-07,258,6,4,1112,2,201300,402600,Online,Cheque,ARS,2023,11
5717,2023-07-26,48,2,1,1133,1,4750800,4750800,Online,Efectivo,USD,2023,7
5718,2023-11-08,298,1,4,1031,1,250730,250730,Online,Transferencia,ARS,2023,11
5719,2023-04-13,139,16,1,1143,1,2887170,2887170,Teléfono,Efectivo,ARS,2023,4
5720,2023-06-07,202,57,4,1298,1,47610,47610,Mostrador,Transferencia,ARS,2023,6
5721,2023-04-25,140,32,1,1227,1,5393600,5393600,Mostrador,Efectivo,USD,2023,4
5722,2023-12-10,142,32,1,1250,1,202370,202370,Online,Cheque,ARS,2023,12
5723,2024-11-05,286,4,4,1050,2,5384280,10768560,Mostrador,Transferencia,ARS,2024,11
5724,2023-06-05,233,5,1,1214,5,138990,694950,Online,Cheque,ARS,2023,6
5725,2023-05-23,316,46,4,1269,1,5408820,5408820,Mostrador,Tarjeta crédito,USD,2023,5
5726,2024-06-06,461,15,1,1288,1,4041210,4041210,Teléfono,Transferencia,ARS,2024,6
5727,2023-08-05,158,54,2,1195,3,84700,254100,Online,Cheque,USD,2023,8
5728,2023-04-18,38,40,4,1254,1,108240,108240,Teléfono,Transferencia,USD,2023,4
5729,2023-07-03,75,43,1,1079,5,2124230,10621150,Teléfono,Tarjeta débito,USD,2023,7
5730,2024-12-11,321,43,1,1244,2,259940,519880,Teléfono,Efectivo,USD,2024,12
5731,2024-11-13,987,27,4,1091,3,4161680,12485040,Teléfono,Efectivo,ARS,2024,11
5732,2023-11-22,175,33,4,1006,1,3574570,3574570,Online,Transferencia,ARS,2023,11
5733,2024-06-20,39,40,4,1281,1,189510,189510,Campo,Transferencia,ARS,2024,6
5734,2024-02-11,433,52,1,1150,1,2752680,2752680,Campo,Transferencia,ARS,2024,2
5735,2024-07-13,485,54,2,1119,1,187590,187590,Teléfono,Efectivo,USD,2024,7
5736,2024-07-19,585,20,1,1282,1,5241800,5241800,Online,Efectivo,ARS,2024,7
5737,2024-05-21,58,30,1,1191,1,297600,297600,Campo,Transferencia,USD,2024,5
5738,2023-10-19,363,27,4,1274,1,2060570,2060570,Teléfono,Tarjeta débito,USD,2023,10
5739,2023-02-12,89,15,1,1073,1,3900420,3900420,Campo,Efectivo,ARS,2023,2
5740,2023-12-19,273,30,1,1228,3,296700,890100,Campo,Efectivo,USD,2023,12
5741,2024-12-02,134,30,1,1068,1,439420,439420,Campo,Transferencia,USD,2024,12
5742,2024-03-17,655,6,4,1287,1,298120,298120,Campo,Efectivo,ARS,2024,3
5743,2024-11-16,509,38,4,1063,1,177040,177040,Online,Cheque,ARS,2024,11
5744,2024-12-29,963,57,4,1134,1,1688270,1688270,Teléfono,Cheque,USD,2024,12
5745,2023-06-29,95,45,2,1202,1,120150,120150,Mostrador,Efectivo,ARS,2023,6
5746,2024-07-29,156,1,4,1268,5,102440,512200,Teléfono,Tarjeta crédito,ARS,2024,7
5747,2024-07-10,201,24,3,1223,1,92820,92820,Online,Efectivo,USD,2024,7
5748,2024-12-26,940,47,1,1126,4,65630,262520,Teléfono,Cheque,ARS,2024,12
5749,2024-12-28,499,21,1,1265,4,334520,1338080,Teléfono,Cheque,USD,2024,12
5750,2024-07-24,402,19,1,1007,5,196860,984300,Mostrador,Tarjeta crédito,USD,2024,7
5751,2023-09-25,160,45,2,1206,1,5129570,5129570,Online,Tarjeta crédito,ARS,2023,9
5752,2024-11-06,211,57,4,1179,1,246080,246080,Online,Tarjeta débito,ARS,2024,11
5753,2023-04-28,172,49,1,1183,2,307950,615900,Teléfono,Efectivo,ARS,2023,4
5754,2024-11-01,70,21,1,1228,5,77470,387350,Campo,Tarjeta crédito,USD,2024,11
5755,2024-12-07,831,4,4,1236,2,100580,201160,Online,Tarjeta crédito,ARS,2024,12
5756,2023-11-29,314,6,4,1146,1,1575630,1575630,Campo,Transferencia,USD,2023,11
5757,2024-05-23,431,23,3,1058,1,238210,238210,Online,Cheque,USD,2024,5
5758,2023-12-12,382,14,1,1296,3,57170,171510,Teléfono,Tarjeta crédito,ARS,2023,12
5759,2023-12-15,145,47,1,1241,4,56310,225240,Mostrador,Transferencia,ARS,2023,12
5760,2023-11-10,167,51,1,1133,4,168810,675240,Campo,Tarjeta débito,ARS,2023,11
5761,2024-10-15,955,51,1,1287,1,4454760,4454760,Teléfono,Transferencia,ARS,2024,10
5762,2024-12-14,391,35,1,1163,1,5756200,5756200,Mostrador,Transferencia,ARS,2024,12
5763,2024-12-15,319,8,2,1026,1,2621520,2621520,Mostrador,Tarjeta crédito,ARS,2024,12
5764,2023-07-11,117,19,1,1106,1,3697940,3697940,Mostrador,Cheque,ARS,2023,7
5765,2024-11-27,697,5,1,1240,1,141100,141100,Mostrador,Cheque,USD,2024,11
5766,2024-09-17,512,49,1,1127,3,2570660,7711980,Online,Tarjeta crédito,USD,2024,9
5767,2023-10-05,203,10,3,1201,4,3921540,15686160,Campo,Transferencia,ARS,2023,10
5768,2023-03-15,162,12,3,1042,1,150030,150030,Online,Transferencia,USD,2023,3
5769,2023-10-21,309,39,2,1133,1,28550,28550,Campo,Transferencia,USD,2023,10
5770,2024-12-07,962,51,1,1255,1,4820670,4820670,Teléfono,Cheque,ARS,2024,12
5771,2024-05-26,462,19,1,1044,1,262980,262980,Teléfono,Tarjeta débito,ARS,2024,5
5772,2024-08-30,850,16,1,1035,3,118990,356970,Campo,Tarjeta débito,ARS,2024,8
5773,2023-10-10,188,15,1,1048,1,196600,196600,Mostrador,Efectivo,USD,2023,10
5774,2024-08-29,555,4,4,1001,5,146450,732250,Teléfono,Transferencia,USD,2024,8
5775,2023-01-31,201,40,4,1226,1,5927680,5927680,Mostrador,Tarjeta crédito,USD,2023,1
5776,2023-11-27,231,24,3,1299,1,3202240,3202240,Teléfono,Efectivo,ARS,2023,11
5777,2024-05-19,516,53,4,1288,3,43740,131220,Teléfono,Efectivo,USD,2024,5
5778,2023-06-10,240,41,3,1236,1,2316860,2316860,Campo,Tarjeta crédito,ARS,2023,6
5779,2024-11-13,206,5,1,1033,4,80210,320840,Campo,Efectivo,USD,2024,11
5780,2023-09-15,331,40,4,1095,4,4089840,16359360,Online,Efectivo,USD,2023,9
5781,2024-06-16,606,21,1,1205,1,5565510,5565510,Teléfono,Cheque,USD,2024,6
5782,2023-12-06,232,38,4,1109,1,127510,127510,Teléfono,Tarjeta débito,USD,2023,12
5783,2024-04-15,875,49,1,1230,2,392340,784680,Teléfono,Cheque,ARS,2024,4
5784,2023-04-28,347,15,1,1030,1,419870,419870,Campo,Efectivo,USD,2023,4
5785,2023-01-19,349,50,3,1266,1,112560,112560,Teléfono,Cheque,USD,2023,1
5786,2024-12-07,948,52,1,1023,1,38450,38450,Teléfono,Tarjeta débito,ARS,2024,12
5787,2023-10-23,160,35,1,1097,2,5615580,11231160,Online,Efectivo,ARS,2023,10
5788,2024-11-12,625,2,1,1039,1,41590,41590,Campo,Tarjeta crédito,ARS,2024,11
